"video","internet","phone","age","income","HHsize","married","children"
107.17194824,38.5,11.2,38,5,3,1,1
56.497998047,44.989990234,20.25,60,1,1,0,0
29.728991699,0,30,60,7,2,1,0
87.871948242,41.8,2,48,3,2,1,0
107.37194824,42.4,25,46,8,2,0,1
100.19196777,64.6,28.754997253,76,8,2,0,1
98.381958008,35.4,0,28,7,7,1,1
78.393737793,0,0,60,9,2,1,0
73.921948242,49,0,24,6,2,1,0
83.795977783,45,16,54,6,5,1,1
81.648968506,43,0,60,3,1,0,0
57.391973877,67.6,0,36,1,3,0,1
118.54196777,38.4,20.5,44,7,4,0,1
66.591967773,35.8,12.494999695,30,3,2,0,0
83.391967773,50.2,0,62,4,2,0,0
78.447973633,35,14.949996948,74,9,1,0,0
74.138970947,0,7,60,1,1,0,0
71.345977783,58.694998169,30,44,9,5,1,1
87.997998047,35,0,40,6,2,1,0
5.4549987793,41,10,48,4,3,0,1
154.29794922,53,0,64,9,4,1,1
118.09196777,36,0,52,5,6,1,1
63.409973145,35,10,22,1,1,0,0
59.745986938,55,0,74,4,2,0,0
123.94899292,15,0,42,3,2,0,0
73.838970947,43,0,42,6,2,0,0
89.121080187,40.777777778,31.5,34,3,2,0,1
74.241967773,35,0,42,8,2,1,0
76.347998047,0,17.5,78,6,3,0,0
68.659973145,44,10,NA,NA,NA,NA,NA
75.539978027,0,0,32,1,2,0,1
108.69196777,45.2,11,44,2,2,0,0
16.269999186,45,0,80,1,2,0,0
94.471948242,35,3,62,6,2,1,0
48.941973877,49.2,25,54,5,6,1,1
27.809997559,55,7.625,40,1,1,0,0
110.93897095,36.5,23,56,9,3,1,0
82.341967773,55,10,86,7,3,1,1
24.197998047,45.4,0,34,6,3,1,1
86.745977783,41.4,30,74,6,2,1,0
109.59799805,37.4,0,64,8,6,1,0
121.19196777,55.6,15,34,9,1,0,0
22.209997559,41.9,0,44,1,2,0,1
6.0744425456,36.555555556,0,62,3,2,1,0
63.391973877,45,0,62,6,2,1,0
71.46999783,40,0,30,2,2,1,0
64.569946289,35,0,60,5,1,0,0
19.569992065,35,10,34,3,4,0,1
51.897998047,0,30.25,54,4,3,1,0
32,67,0,22,1,2,0,0
104.17196198,30.5,17.7,42,6,3,1,1
147.34790039,53,42.75,30,5,4,1,0
100.09196777,53.2,0,34,6,4,1,1
92.347998047,0,0,42,1,1,0,0
111.47194824,39,0,36,7,1,0,0
73.171972656,62.2,0,56,7,2,1,0
75.359973145,55,0,26,7,1,0,0
98.284979248,36.5,0,38,7,3,0,1
127.52194824,45.4,21,46,8,3,1,0
144.89195557,35.5,15,72,9,3,1,0
74.645977783,33.4,25,78,3,2,1,0
66.271954346,29.4,21,64,1,2,1,0
68.838970947,0,25,84,1,2,1,0
74.597998047,43.6,0,52,5,2,1,0
71.809997559,45,0,26,3,1,0,0
78.097998047,36.5,27.25,30,6,4,1,1
83.059973145,65,0,58,6,1,0,0
45.549987793,51,0,26,3,2,1,0
29.728991699,0,0,50,2,2,0,0
102.54597778,35,0,42,9,1,0,0
70.569946289,43,20,34,3,1,0,0
69.245977783,35,0,68,6,4,1,1
139.62891846,38,25,72,5,2,1,0
22.210993958,0,25.949996948,44,6,1,0,0
70.549987793,46,0,58,6,3,0,0
75.34197998,48.6,23,32,4,4,1,1
75.569946289,45,0,82,5,3,1,0
83.691967773,52.2,20,32,1,1,0,0
63.409973145,45,10,32,8,2,1,0
59.838980103,31,0,60,4,3,1,0
85.391967773,38.2,15,56,9,4,0,0
73.828973389,0,25,84,1,3,1,0
104.79799805,35.3,0,72,3,1,0,0
88.038970947,0,0,36,3,1,0,0
141.2149231,0,0,44,9,3,0,1
62.549987793,46,0,42,1,2,0,0
94.597998047,37.4,0,54,7,5,1,1
110.47194824,48,0,30,7,2,0,0
78.569946289,45,10,28,5,3,0,1
110.13796387,36.6,25,54,4,5,1,0
81.194946289,55,0,NA,NA,NA,NA,NA
125.04998779,54.989990234,25.25,32,9,2,1,0
62.738980103,44.7,10,NA,NA,NA,NA,NA
42.173980713,45,0,36,6,3,0,1
89.569946289,45,10,54,6,3,0,0
75.091967773,63.4,10,60,9,7,1,1
137.49794922,41,0,52,7,2,1,0
108.74597778,22.7,19.5,30,3,1,0,0
64.293284098,45,0,54,8,3,1,0
86.521948242,26,0,56,9,5,1,1
82.909973145,43,0,30,5,4,0,1
127.77695313,29.4,21.5,66,8,3,1,1
102.12194824,66.4,29.949996948,58,9,5,1,1
128.09194336,48.2,0,48,6,6,1,1
73.34197998,55.2,0,50,6,3,1,1
129.39794922,39.549993896,36.25,42,3,5,1,1
46.056977844,24.9,0,48,7,6,1,1
90.391967773,100,0,50,1,6,1,1
78.521948242,49.5,0,58,4,4,1,1
21.197998047,40.4,12.5,38,9,3,0,1
65.409973145,0,0,62,1,2,0,0
180.41694336,28,0,82,1,1,0,0
81.791967773,0,0,58,8,5,1,1
117.19196777,36.2,23,74,5,4,1,0
54.828991699,0,25,66,1,2,0,0
5,46,10,60,1,1,0,0
80.697998047,44.1,1.525,52,5,2,0,0
70.947955322,45.3,15,44,3,4,1,1
76.323999023,0,0,44,1,1,0,0
93.328961182,42.009979248,0,46,5,8,1,1
114.3619873,40.259979248,0,54,7,4,1,1
77.091967773,25,25,50,1,4,1,1
84.133947754,39.267999268,16.994998169,60,9,5,1,1
68.034232003,35,10,NA,NA,NA,NA,NA
82.671948242,35.5,11,34,3,3,0,1
97.648968506,30,29.989990234,60,6,4,0,1
83.838970947,40.5,5.9979980469,52,3,1,0,0
125.59799805,54.989990234,0,68,6,5,1,0
41.491973877,0,0,84,1,1,0,0
65.273986816,0,0,86,5,3,0,1
60.355691092,45,10,60,5,1,0,0
145.95889893,56.819995117,0,26,2,2,1,0
118.76796875,20,12.5,62,6,4,1,1
92.735974121,45.757983398,0,54,1,3,0,1
91.845977783,34.2,25,44,6,1,0,0
96.097998047,59,15.25,68,3,2,1,0
101.71398926,67.959997559,0,42,8,5,1,1
128.66498413,0,0,52,3,2,0,0
96.038970947,57.7,0,48,3,1,0,0
69.538970947,44.2,0,60,2,2,1,0
38.245986938,0,0,99,2,3,1,0
12,86.4,0,42,1,1,0,0
93.797998047,40.3,10,62,3,1,0,0
93.569946289,35,0,22,1,1,0,0
71.773986816,40,0,34,6,2,0,1
96.845977783,52,25,58,4,3,0,1
77.04899292,41.279998779,25,62,6,2,0,0
56.597998047,31.3,0,74,1,2,1,0
76.238970947,30.4,19,80,1,6,1,1
71.197998047,45,15,66,3,3,1,1
103.22896118,33,0,56,3,2,1,0
69.791967773,55,20,36,1,2,0,0
79.039978027,30,10,68,6,4,1,1
23.766995239,0,0,50,3,2,0,0
98.878967285,36,0,72,6,6,1,1
64.454980469,42.8,0,28,3,2,0,0
73.486612956,35,0,28,6,2,1,0
109.44797363,35.3,20.25,88,8,3,1,1
78.045983887,57.2,0,54,7,3,1,1
22.541998291,13.5,18.75,20,1,3,0,1
113.77194824,64.4,0,52,5,4,1,0
22.071990967,0,17,36,1,1,0,0
74.323974609,0,2,82,5,2,1,0
63.597998047,75.4,25,56,6,5,1,1
64.597998047,46.3,36.25,62,4,3,1,0
73.597998047,60,0,58,6,5,1,0
67.997998047,41.3,25.25,42,4,6,1,1
83.838970947,36.5,0,56,8,3,1,1
51.838980103,30,11,42,1,1,0,0
126.43892822,39.7,25,42,1,2,0,0
78.08996582,57,0,52,7,6,1,0
71.569946289,45,0,34,7,4,1,1
6.2,62.2,26.5,42,6,3,1,1
81.648968506,0,0,52,6,1,0,0
75.691973877,37,14.98999939,26,3,2,0,0
73.597998047,45,27.199996948,76,3,1,1,0
146.90197754,52.4,0,64,3,3,1,1
113.14996338,78.00994873,2.5,NA,NA,NA,NA,NA
81.371948242,48,0,36,9,5,1,1
59.409973145,45,0,68,5,2,1,0
80.597998047,37.4,0,42,6,3,0,1
64.549987793,0,0,48,3,2,0,0
100.69196777,48.2,0,34,4,5,1,1
89.903279622,40,0,50,3,1,0,0
72.837988281,30.689990234,0,80,6,2,1,0
94.471948242,69.4,26,76,7,7,1,1
93.397998047,48.3,0,26,3,1,0,0
87.691967773,0,0,30,4,2,0,0
75.34197998,49.2,0,42,6,7,1,1
74.957958984,32,25.474998474,60,8,4,1,1
64.569946289,45,0,NA,NA,NA,NA,NA
86.328961182,37.009979248,10,44,1,1,0,0
96.821960449,0,25,74,2,3,1,1
70.391967773,16.6,18.48999939,36,2,2,0,0
76.323999023,53.149981689,0,66,2,1,0,0
65.497998047,32,0,34,1,2,0,0
79.141967773,57.2,6,22,2,1,0,0
66.091973877,38.2,0,26,3,2,1,0
161.85197754,49.4,0,66,9,4,1,0
86.797998047,4,0,34,6,4,1,1
78.338970947,33,20,42,3,2,0,0
125.16998291,100,50.949981689,NA,NA,NA,NA,NA
68.371954346,30.4,21,84,6,3,1,1
81.648968506,0,0,86,2,1,0,0
105.37194824,72.7,25,76,5,6,1,1
80.991998291,37.4,15,64,7,2,1,0
76.34197998,0,0,76,2,3,1,0
74.996948242,56,0,26,3,1,0,0
100.5119873,30,21,78,5,2,1,0
64.659973145,56,0,22,1,2,0,0
24.770983887,45.4,0,46,9,3,1,0
100.87194824,35,25,44,9,5,0,1
83.838970947,36.5,25,72,1,1,0,0
80.597998047,37.4,15,74,6,3,1,1
128.72094116,50,0,64,1,1,0,0
54.129964193,58.333333333,31.333333333,22,1,2,0,0
109.5619873,47,9,34,6,2,0,1
7.4049987793,37.4,0,62,5,2,1,0
83.897998047,46,13,54,6,2,0,0
73.961975098,0,19.769998169,80,4,2,1,0
72.837988281,0,18.225,60,5,1,0,0
101.47194824,32.4,20,40,1,1,0,0
113.1199707,45.2,20,32,6,4,1,1
67.891973877,36.2,25,58,4,3,0,0
68.373986816,35,17,50,4,1,0,0
92.847998047,64.9,0,32,9,3,1,1
78.097998047,43.4,0,28,3,2,1,0
78.491967773,45.5,15,64,6,4,1,1
46.050968933,31.6,12,66,5,3,1,1
43.307479858,70,0,44,4,3,0,1
70.391967773,0,0,68,1,1,0,0
81.997998047,45.3,0,52,6,1,0,0
73.963952637,49.3,2.6,42,5,3,1,1
70.422200521,33.444444444,0,40,2,4,1,1
80.506976318,49.364987183,3,66,8,2,1,0
44.838980103,51,0,50,4,2,0,0
76.34197998,0,0,70,5,3,1,1
70.342974854,30.461987305,37.037991333,52,8,5,1,1
49.008331299,65,0,34,1,1,0,0
60.973986816,18,0,60,1,1,0,0
29.728991699,0,0,72,3,3,0,0
103.59799805,45.3,20.25,48,6,3,0,0
57.293311225,35,0,36,4,2,0,1
79.371948242,37.4,21,60,7,1,0,0
71.659973145,46,0,34,1,2,0,0
142.39593506,44,15.1,52,3,2,0,1
63.66998291,35,0,30,5,1,0,0
71.071948242,35,10,40,4,3,0,0
100.03197632,32.956994629,29.1,72,5,2,1,0
95.723962402,56.2,0,64,1,2,0,0
78.597998047,0,0,88,8,3,1,1
72.373962402,39.8,25,34,2,5,0,0
76.097998047,42.8,0,54,7,3,1,0
90.34197998,38.2,25,56,3,5,1,0
39.491973877,0,0,50,6,7,1,1
66.841986084,55,15.494999695,80,6,2,1,0
102.53897095,49.7,30,72,6,5,1,0
104.59799805,45,30.25,40,7,7,1,1
81.958972168,33.401983643,25.99699707,60,7,3,1,0
186.51196289,79.2,0,52,4,3,1,1
58.597998047,47.4,0,52,9,3,1,1
71.66998291,45,0,30,6,4,0,0
83.838970947,0,25,82,1,3,1,0
88.63895874,33,0,62,2,3,0,1
73.84197998,35,21.964997864,92,1,1,0,0
69.538970947,30,30,82,5,5,1,0
76.191967773,42.6,22.949996948,46,4,3,1,1
71.845977783,43.6,0,32,1,1,0,0
120.58796387,53.549981689,0,42,9,5,1,1
80.194946289,55,10,24,3,1,0,0
68.541973877,78.6,11.5,48,8,7,1,1
21.702990723,45.5,0,30,6,2,0,0
65.409973145,45,10,24,3,1,0,0
68.733972168,44.609991455,0,56,1,2,0,0
56.597998047,53.989990234,21,42,4,1,0,0
88.14197998,0,0,54,7,2,1,0
68.838970947,31,0,36,3,3,0,1
82.017116002,55,10,44,4,4,0,1
90.236956787,42.879989624,22.489990234,66,4,2,0,0
24.197998047,42.4,0,64,4,3,1,0
88.809997559,37.5,0,50,2,2,0,1
30.74599762,0,0,62,2,1,0,0
90.171948242,42.1,24.664997864,74,6,4,1,1
30.74599762,0,0,50,3,2,0,0
50.838980103,41.9,10.5,58,4,5,1,1
113.79199219,32.2,15.5,48,6,6,1,0
21.197998047,0,0,38,1,1,0,0
88.569946289,0,0,20,5,1,0,0
101.84597778,51,17,36,4,6,0,1
74.891967773,60.2,0,58,6,1,0,0
69.472473145,41.25,10,NA,NA,NA,NA,NA
111.09799805,58.3,0,40,5,2,0,0
73.671948242,36,0,20,1,2,1,0
77.391967773,0,0,60,1,2,0,0
96.397998047,58,10,40,5,3,0,1
80.472979736,36.6,0,52,6,4,1,1
73.148968506,0,0,94,3,3,1,1
61.373986816,0,0,40,1,6,1,1
70.44329834,40,10,54,2,4,1,1
86.571948242,30,21.2,58,8,6,1,1
175.40991211,45,0,28,3,1,0,0
84.971948242,0,20.949996948,74,2,1,0,0
119.90327962,36.666666667,0,NA,NA,NA,NA,NA
38.291975403,46.6,22.949996948,60,6,3,1,1
108.87194824,35,10,48,6,2,0,0
21.809997559,60,0,62,7,4,1,0
108.23994141,0,0,36,4,4,0,1
45.986653646,46.666666667,0,34,3,1,0,0
70.738973999,43.3,19,48,1,2,0,0
143.03894043,36.5,30,58,6,3,1,0
81.648968506,44,30,NA,NA,NA,NA,NA
36.718981934,41.459991455,0,74,1,2,0,0
18.49699707,0,0,50,6,1,0,0
124.53393555,40.551998901,36,66,5,6,0,1
70.661987305,0,0,92,1,4,1,0
105.0619873,30,0,66,9,6,1,1
76.34197998,0,0,54,8,4,1,1
66.58996582,45,0,60,3,2,0,1
77.09196167,0,0,78,2,1,0,0
75.171948242,42.4,0,54,9,4,1,1
61.971969604,48,14.454997253,84,8,2,1,0
56.749993896,30,0,58,4,4,1,1
9.1549987793,24,0,50,6,2,1,0
64.271984863,35,0,20,1,1,0,0
95.021960449,35,0,72,4,2,0,1
53.409973145,25,10,82,4,2,1,0
113.87194824,70.4,0,22,4,1,0,0
63.809997559,45,0,78,1,1,0,0
70.409973145,45,0,18,1,2,1,0
37,0,0,38,5,3,1,1
126.63392944,47.4,0,54,9,3,1,1
31.559997559,44,0,22,1,1,0,0
95.871948242,35,15,50,8,3,1,0
72.121948242,39.5,25,58,8,1,0,0
136.10773383,45.176645915,45.683327569,NA,NA,NA,NA,NA
89.861987305,30,23,64,7,1,0,0
41.311993408,0,0,88,3,1,0,0
77.097998047,45,42.409994507,20,1,1,0,0
125.62193604,52,0,28,9,1,0,0
74.809997559,35,15.25,24,4,2,1,0
76.597998047,47.4,0,38,1,1,0,0
74.148968506,48,0,40,3,2,1,0
120.22194824,38.6,0,54,4,5,1,1
38.07197876,55.8,0,38,2,1,0,0
68.638980103,33.2,0,82,2,1,0,0
132.29191895,55,10,46,6,3,1,1
64.191973877,0,0,78,3,2,1,0
122.06994629,55,0,90,7,4,0,0
98.781970215,59.2,0,62,5,6,1,0
68.597998047,30.4,14.5,78,5,4,1,1
88.838970947,52.7,0,54,3,5,0,1
83.071954346,0,0,62,6,1,0,0
67.569946289,50,0,20,3,1,0,0
28,85,0,48,3,1,0,0
73.063977051,31.5,0,54,6,3,1,1
89.471948242,32.4,20,72,3,1,0,0
108.39799805,0,12.5,68,1,1,0,0
134.64593506,35.6,25,70,7,3,1,1
66.797998047,33,17.25,56,2,1,0,0
89.757971191,45,26.25,68,6,3,1,1
71.186981201,37,28,76,9,4,1,1
44.491973877,0,25,50,4,5,1,1
70.838970947,43.5,0,56,7,2,1,0
40.584979248,38.9,10,26,3,2,1,0
83.838970947,38.5,0,66,4,1,0,0
84.391967773,56.6,15.5,54,7,3,1,0
80.597998047,52.4,0,24,4,2,0,0
22.771990967,34,0,30,6,2,1,0
106.71397705,43.4,0,84,8,2,1,0
64.391973877,37.2,0,84,6,3,1,1
88.186950684,38.5,23,50,3,3,0,0
76.097998047,45.3,28.699996948,62,5,2,1,0
52.752978516,3.5,9.8,48,2,2,0,0
80.178955078,38.019989014,32.494995117,46,4,3,0,0
105.02194824,26,10,42,9,2,1,0
105.10395508,40,0,48,6,3,0,1
27.497998047,35.3,0,42,2,6,0,1
90.161987305,19.4,25,58,4,5,1,1
138.84196777,51.5,16,42,9,4,1,1
75.501977539,0,25,56,6,2,0,0
81.621948242,67,0,20,1,1,0,0
65.597998047,42.4,20.25,26,1,1,0,0
89.838970947,50.7,25,38,1,1,0,0
44.838980103,35,10,54,6,4,1,0
98.179992676,47.142857143,0,34,4,4,0,1
78.521984863,0,0,76,2,2,1,0
87.791967773,62,0,58,3,3,0,1
79.891967773,62.2,0,40,5,3,1,0
104.27194824,30,15,76,4,2,1,0
43.316998291,75.3,0,34,6,4,0,1
59.409973145,45,0,92,3,2,1,0
5.5659973145,43.5,6,36,9,3,1,1
51.6,6,15,34,4,2,1,0
84.697998047,4.5,0,68,9,2,1,0
66.597998047,48,21,46,6,4,1,1
56.799981689,24.6,0,68,4,1,0,0
85.691967773,45,25,42,1,4,1,1
75.659973145,17.5,10,42,3,2,1,0
5.6,40,0,26,1,1,0,0
73.351989746,46.567993164,0,34,2,4,1,1
68.597998047,0,0,56,7,3,1,1
115.80999756,55,21.75,80,3,2,0,1
103.84597778,36.4,28,52,9,3,1,0
144.90991211,55,10,40,3,2,0,0
66.838980103,32.5,12.5,54,5,3,1,1
180.12891846,47.2,0,62,2,3,1,0
7,0,15,62,6,1,0,0
27.581990051,40.4,26,82,6,4,1,0
75.171948242,29.4,15,90,3,3,1,0
69.587988281,0,0,60,6,4,1,1
84.591967773,52.1,20,34,2,2,0,1
72.812957764,46.125994873,0,26,6,3,1,1
105.81196289,38.989990234,0,50,5,3,0,1
74.996948242,58.5,0,NA,NA,NA,NA,NA
209.63793945,56.8,0,56,9,4,1,0
79.328961182,27.009994507,10,58,3,2,0,0
37.569976807,36,0,30,1,2,0,0
38.602978516,55.6,0,26,8,6,1,1
164.77194824,0,0,38,8,3,0,1
21.549987793,39,0,42,6,3,1,1
78.231982422,42.309997559,0,50,8,8,1,1
89.899963379,46.759979248,15,32,3,4,1,1
80.845977783,45,20,48,6,3,1,1
66.838980103,47.2,0,90,6,3,1,0
123.34197998,52.2,44.899993896,64,3,4,1,1
93.945977783,55,25,20,7,2,0,0
71.197998047,35,0,NA,NA,NA,NA,NA
70.143330892,80,0,56,7,4,1,1
70.391967773,44.2,0,64,9,2,1,0
99.597998047,54.6,22.679997253,46,9,4,1,1
73.076971436,0,8,76,3,3,1,0
64.345983887,44.5,30,60,6,6,1,1
67.173986816,41.6,0,56,3,3,1,1
80.471948242,50,0,52,6,3,1,1
76.34197998,43.749987793,0,32,5,4,1,1
76.323986816,40,11.484999084,28,3,2,0,0
76.323999023,0,0,84,1,1,0,0
93.569946289,65,10,NA,NA,NA,NA,NA
69.521984863,0,0,62,7,2,0,0
84.797967529,31.5,0,46,9,4,1,1
39.491973877,49.2,0,48,9,2,0,0
14,0,0,92,1,1,0,0
72.909973145,45,10,NA,NA,NA,NA,NA
79.371948242,29.4,21,76,6,3,1,1
81.309997559,40,0,68,1,1,0,0
82.845977783,27,2,22,1,1,0,0
87.087988281,45.4,26.25,58,7,3,1,0
86.569946289,75,10,68,8,3,1,0
89.063977051,51.754983521,0,62,7,3,1,1
63.809997559,45,0,52,1,1,0,0
92.720977783,45,13,68,3,2,0,0
65.677960205,0,0,70,7,2,0,0
85.597998047,48.3,12.2,30,9,2,1,0
69.409973145,45,0,34,6,3,1,1
100.15997314,60,0,56,5,3,0,1
77.409973145,35,0,46,1,2,0,0
114.99141148,45,10,28,1,1,0,0
67.997998047,45,0,42,4,5,1,1
61.491973877,55.2,0,42,7,4,1,1
87.538970947,0,30,46,3,2,1,0
51.818981934,30,17.489990234,34,3,2,0,0
26.25,8.75,0,20,1,2,1,0
71.573986816,30.9,0,32,1,3,1,1
77.278279622,45,10,NA,NA,NA,NA,NA
65.657995605,57,0,22,1,2,1,0
67.569946289,35,0,32,1,1,0,0
102.04794922,44.989990234,10,46,5,1,0,0
77.391967773,58.2,0,50,6,3,1,1
81.648968506,30,30,60,6,3,1,1
63.797998047,45,0,86,1,2,1,0
66.391973877,47.2,15,46,6,7,0,1
65.597998047,0,0,50,7,4,1,1
102.19196777,37.2,25,74,6,2,1,0
76.756632487,55,10,82,1,2,0,0
60.838980103,46,0,38,6,4,1,0
77.409973145,45,0,40,3,1,0,0
76.097998047,45.1,26.25,52,5,2,1,0
65.081991577,46.4,0,36,6,4,0,1
74.671948242,27,0,70,1,7,1,1
115.52196045,36.099981689,20.549996948,46,7,6,1,1
136.99191895,38.2,27.969998169,50,9,6,1,0
38.471981812,29,0,30,6,3,1,1
72.141967773,0,0,54,6,6,1,0
85.438970947,0,0,52,6,3,1,0
78.221948242,32.1,13.5,90,3,3,1,1
98.597998047,52.4,0,48,9,7,1,1
78.191967773,38.2,0,34,3,2,0,0
103.84197998,56.6,0,72,2,1,0,0
30.571987915,35.5,0,20,3,1,0,0
75.788983154,0,30,34,1,1,0,0
4.3619995117,45,0,26,2,2,1,0
118.56196289,21,13.5,88,4,3,1,1
78.838970947,0,30,50,3,2,0,1
91.170977783,50,25,66,3,5,0,0
104.54597778,51.4,0,62,7,2,1,0
66.597998047,50,26.25,54,4,5,1,1
71.471948242,24.4,0,66,2,2,0,0
55.071960449,21,6,68,9,1,0,0
83.838970947,60.4,0,64,6,2,1,0
66.869979858,54.2,13.99699707,60,8,4,1,1
63.809997559,50,0,50,5,3,1,0
108.24597778,51.4,0,46,9,2,1,0
195.17197266,35,0,36,5,2,1,1
7,10,0,20,1,1,0,0
35.571980286,27.5,22.5,68,5,1,0,0
75.297998047,46.4,20.25,44,1,4,1,1
75.838970947,45.2,17.489990234,66,5,2,1,0
75.309997559,40,0,62,4,3,0,1
107.6619873,34.6,14.379998779,84,2,1,0,0
53.136664497,45.555555556,0,22,1,3,0,1
141.12196045,34.4,25,62,5,3,1,1
68.373950195,32.4,20,36,2,1,0,0
65.597998047,37.4,0,42,6,3,0,1
78.841967773,56.2,13.984999084,70,4,1,0,0
68.373986816,0,0,88,2,2,0,1
66.391973877,32.7,15,74,6,3,1,0
28.579995728,0,0,62,6,3,1,0
54.194976807,35,10,40,6,5,0,1
77.721948242,37.5,0,30,9,1,0,0
108.14197998,52.2,29.949996948,52,7,4,1,0
56.097998047,53.75,20.75,64,6,2,0,1
70.837988281,0,0,46,3,3,1,0
78.391967773,28.6,0,40,1,1,0,0
85.197998047,35,10,78,4,3,1,1
84.409973145,0,10,44,1,1,0,0
38.720986938,0,25,64,3,1,0,0
81.648968506,0,0,94,1,2,0,0
39.491973877,40.2,0,30,3,4,1,1
27.941992188,50.879992676,0,28,1,5,0,1
59.216973877,48.2,17,28,1,6,0,1
128.14197998,38,24.949996948,64,7,2,1,0
71.576971436,36.6,0,54,5,2,1,0
68.838970947,0,7,66,1,2,0,1
74.569946289,38.25,14,70,7,2,0,0
73.183978271,29.219998169,0,26,9,2,1,0
88.438970947,35.7,0,56,4,2,0,0
35.2,48.3,0,54,1,1,0,0
74.391967773,38.2,0,50,3,3,1,0
65.174987793,46,0,54,1,1,0,0
134.0619873,59.461978149,0,42,3,4,1,1
81.648968506,35,0,74,1,1,0,0
104.09799805,0,0,40,9,5,1,1
81.809997559,35,0,74,4,2,0,0
74.206964111,47.731985474,1,34,4,2,0,0
86.909980774,45,10,34,3,1,0,0
113.19196777,52.2,25,52,6,6,0,1
143.21895752,48,49.989990234,32,3,3,1,1
66.26998291,45,8,54,6,2,0,1
83.659973145,45,0,32,2,2,1,0
77.501983643,53.2,2,46,7,3,0,1
79.371984863,32.4,0,60,5,4,1,1
88.209985352,42,11.5,64,8,3,0,0
24.920983887,48.4,25,46,3,1,0,0
102.74199219,30,15,50,6,6,1,1
107.23897095,38,0,66,5,6,1,1
4.566998291,54.5,0,30,4,1,0,0
63.409973145,45,0,28,2,2,0,0
112.57894897,0,0,58,7,3,1,1
158.3989502,44.2,25,66,1,2,0,0
77.691967773,0,10.5,72,2,6,1,0
76.268963623,32.909985352,49.989990234,40,8,4,0,1
73.523962402,56.154983521,0,50,6,2,1,0
73.871960449,45,10,62,6,5,1,1
76.776222229,39.875,10,52,4,3,1,1
120.96697998,29.5,40.449981689,84,8,2,1,0
90.138970947,44.6,0,48,1,1,0,0
70.497998047,37.4,15,62,2,1,0,0
68.71665446,46,0,22,6,1,0,0
33.511999512,81.989990234,0,20,4,3,1,0
75.097998047,57.4,20.25,52,1,1,0,0
68.838970947,29.5,17.5,34,5,1,0,0
99.946948242,47.4,21,72,7,2,1,0
158.94196777,96.2,0,42,6,3,1,1
81.648968506,0,25,50,1,1,0,0
71.738980103,48,0,22,9,2,1,0
72.188973999,42,10,28,9,2,1,0
93.076639811,45,10,72,5,6,1,0
67.569946289,0,0,42,1,6,1,1
52.14798584,32,29.099990845,46,4,2,0,1
36.728991699,20,0,52,5,4,0,1
90.397998047,45.3,36.75,58,5,2,1,0
71.097998047,0,0,94,5,3,1,0
28.809997559,40,0,20,4,2,0,1
107.69799805,43.3,0,40,7,4,1,1
13.068888346,62.777777778,0,54,6,1,0,0
112.23897095,60.2,0,36,1,3,0,1
119.8989624,65.7,25,56,9,3,1,0
35.371984863,39.2,0,42,9,3,1,1
72.366973877,42.2,0,58,4,2,0,0
70.338980103,33.2,25,60,1,1,0,0
68.891967773,42.2,0,86,3,2,0,0
35.861993408,43.4,0,30,1,2,0,0
45.261981201,35,0,36,5,3,1,1
84.371948242,45.4,0,60,9,5,1,1
73.597998047,0,0,34,6,3,0,1
70.569946289,40,0,NA,NA,NA,NA,NA
66.637976074,37.449993896,0,62,2,1,0,0
171.14196777,45,20,70,9,2,0,0
75.318868001,0,0,42,1,2,0,0
99.197998047,50,0,NA,NA,NA,NA,NA
41.491973877,0,0,66,4,2,1,0
81.791967773,46.2,21.449996948,28,2,1,0,0
91.597998047,55.3,0,54,8,2,1,0
108.12196045,30,10.5,26,4,1,0,0
80.538970947,41.5,20,42,5,4,1,1
190.53892822,36.5,25,44,8,2,0,1
75.34197998,35.1,20,52,7,6,0,1
94.541967773,47,10,46,4,3,1,0
80.569946289,33,0,42,4,2,0,0
78.171960449,36.4,20.949996948,62,3,2,0,0
89.871948242,54.6,11.5,34,1,4,1,0
79.771984863,0,0,84,8,3,1,1
71.421948242,47,0,54,6,2,1,0
87.601989746,12.3,0,34,4,5,1,0
77.63996582,44.979989624,9,26,1,1,0,0
97.397998047,45.4,15,74,6,2,1,0
23.083990479,35.3,10,86,1,1,0,0
68.838970947,40.7,0,50,3,2,0,0
80.171960449,42.439978027,5,70,1,1,0,0
81.897998047,44.989990234,0,30,6,6,1,0
60.071957397,11,0,68,6,3,1,1
50.569976807,35,0,24,2,1,0,0
77.921948242,34.4,0,56,1,6,1,1
64.971963501,29.4,25,42,6,2,0,0
8,0,0,80,1,1,0,0
85.413696289,55,2.5,42,9,3,1,1
67.832989502,36.3,3.05,44,6,3,0,1
131.43892822,53.7,0,24,2,2,0,1
105.61895142,36.5,30,88,1,2,1,0
68.838970947,47.2,25,82,1,4,0,1
71.409973145,45,15,26,2,3,1,1
66.409973145,45,0,54,4,2,0,1
64.569946289,55,0,20,1,2,1,0
68.597998047,33.3,25,82,6,2,1,0
83.869946289,39,0,36,3,1,0,0
60.362487793,41,0,80,1,1,0,0
70.291967773,35,13,44,6,5,1,1
7,60,0,54,4,3,1,1
88.360974121,49.003991699,0,76,5,1,0,0
24.529986572,56,0,26,3,2,0,0
66.809997559,0,0,32,1,2,0,0
74.809997559,47.349975586,0,56,6,2,1,0
4.5409973145,55,7,36,3,3,0,0
